Year,Month,ShopName,Item,Quantity,Total,Wholesale,Profit
2024,October,Nittambuwa,Nawarathna indian -50ml,2,Rs.  420.00,Rs.  380.00,Rs.  40.00
2024,October,Nittambuwa,Nawarathna orginal.L 100ml,1,Rs.  570.00,Rs.  459.90,Rs.  110.10
2024,October,Nittambuwa,nec tray -800,2,"Rs.  1,600.00","Rs.  1,420.00",Rs.  180.00
2024,October,Nittambuwa,Neck pepar,139,"Rs.  28,820.00","Rs.  22,495.00","Rs.  6,325.00"
2024,October,Nittambuwa,neck tray -  500,1,Rs.  500.00,Rs.  390.00,Rs.  110.00
2024,October,Nittambuwa,newey safty pin no 4 - 150,8,"Rs.  1,200.00",Rs.  640.00,Rs.  560.00
2024,October,Nittambuwa,newsis cool cream - 400,3,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2024,October,Nittambuwa,newsis shaving gel- 450,16,"Rs.  7,200.00","Rs.  6,080.00","Rs.  1,120.00"
2024,October,Nittambuwa,newsis shaving gel.L,5,"Rs.  4,500.00","Rs.  3,500.00","Rs.  1,000.00"
2024,October,Nittambuwa,nivea body lotion S - 1600,1,"Rs.  1,600.00","Rs.  1,000.00",Rs.  600.00
2024,October,Nittambuwa,nivea lip blam - 400,4,"Rs.  1,600.00","Rs.  1,200.00",Rs.  400.00
2024,October,Nittambuwa,nova gold hair spray-850,1,Rs.  850.00,Rs.  600.00,Rs.  250.00
2024,October,Nittambuwa,olay day & night cream- 1800,1,"Rs.  1,800.00","Rs.  1,350.00",Rs.  450.00
2024,October,Nittambuwa,olive 2in1 shampo L,5,"Rs.  4,000.00","Rs.  3,250.00",Rs.  750.00
2024,October,Nittambuwa,olive condiotioner S -620,1,Rs.  550.00,Rs.  550.00,Rs.  0.00
2024,October,Nittambuwa,olive shampoo (L),2,"Rs.  1,600.00","Rs.  1,060.00",Rs.  540.00
2024,October,Nittambuwa,olive shampoo (S) - 550,1,Rs.  550.00,Rs.  400.00,Rs.  150.00
2024,October,Nittambuwa,onara liqued eye liner - 690,1,Rs.  630.00,Rs.  586.50,Rs.  43.50
2024,October,Nittambuwa,onara liqued maskara - 890,2,"Rs.  1,620.00","Rs.  1,513.00",Rs.  107.00
2024,October,Nittambuwa,onelsa cold wax.S,5,"Rs.  1,850.00","Rs.  1,495.00",Rs.  355.00
2024,October,Nittambuwa,onelsa hot wax.s,3,"Rs.  1,110.00",Rs.  897.00,Rs.  213.00
2024,October,Nittambuwa,onelsa nail remove .s,8,"Rs.  1,360.00","Rs.  1,088.00",Rs.  272.00
2024,October,Nittambuwa,onelsa nail remove.L,2,Rs.  560.00,Rs.  402.00,Rs.  158.00
2024,October,Nittambuwa,orange stick loose - 80,5,Rs.  400.00,Rs.  250.00,Rs.  150.00
2024,October,Nittambuwa,orange stick packet- 300,1,Rs.  300.00,Rs.  175.00,Rs.  125.00
2024,October,Nittambuwa,ordinary -2300,1,"Rs.  2,300.00","Rs.  1,850.00",Rs.  450.00
2024,October,Nittambuwa,pack brush  -200,6,"Rs.  1,200.00",Rs.  720.00,Rs.  480.00
2024,October,Nittambuwa,Pack brush L  - 300,1,Rs.  300.00,Rs.  160.00,Rs.  140.00
2024,October,Nittambuwa,pack brush with spaculer -250,1,Rs.  250.00,Rs.  180.00,Rs.  70.00
2024,October,Nittambuwa,pack brush- 180,7,"Rs.  1,260.00",Rs.  840.00,Rs.  420.00
2024,October,Nittambuwa,paime cream,1,Rs.  900.00,Rs.  725.00,Rs.  175.00
2024,October,Nittambuwa,papaya soap L -500,2,"Rs.  1,000.00",Rs.  720.00,Rs.  280.00
2024,October,Nittambuwa,party succes colour spray -850,1,Rs.  850.00,Rs.  650.00,Rs.  200.00
2024,October,Nittambuwa,paw paw cream - 1300,1,"Rs.  1,300.00",Rs.  950.00,Rs.  350.00
2024,October,Nittambuwa,pedique blde -300,2,Rs.  600.00,Rs.  400.00,Rs.  200.00
2024,October,Nittambuwa,pencle cutter - 80,3,Rs.  240.00,Rs.  105.00,Rs.  135.00
2024,October,Nittambuwa,peumin stone - 150,1,Rs.  150.00,Rs.  100.00,Rs.  50.00
2024,October,Nittambuwa,peumin stone - 230,3,Rs.  690.00,Rs.  450.00,Rs.  240.00
2024,October,Nittambuwa,Pocket tishu,5,Rs.  200.00,Rs.  100.00,Rs.  100.00
2024,October,Nittambuwa,point cesser liangyu - 120,1,Rs.  120.00,Rs.  75.00,Rs.  45.00
2024,October,Nittambuwa,ponds bb cream (s),3,"Rs.  1,650.00","Rs.  1,200.00",Rs.  450.00
2024,October,Nittambuwa,ponds bright beauty  cream - 650,1,Rs.  650.00,Rs.  550.00,Rs.  100.00
2024,October,Nittambuwa,pop concealer -350,1,Rs.  350.00,Rs.  270.00,Rs.  80.00
2024,October,Nittambuwa,powder brush - 450,3,"Rs.  1,350.00","Rs.  1,080.00",Rs.  270.00
2024,October,Nittambuwa,powder brush -200,1,Rs.  200.00,Rs.  150.00,Rs.  50.00
2024,October,Nittambuwa,powder brush dust brush) - 600,1,Rs.  850.00,Rs.  425.00,Rs.  425.00
2024,October,Nittambuwa,powder puff-120,2,Rs.  200.00,Rs.  120.00,Rs.  80.00
2024,October,Nittambuwa,pro wax heater- 2200,1,"Rs.  2,200.00","Rs.  1,500.00",Rs.  700.00
2024,October,Nittambuwa,qtes - 220,4,Rs.  880.00,Rs.  560.00,Rs.  320.00
2024,October,Nittambuwa,qtes -120,29,"Rs.  3,480.00","Rs.  2,030.00","Rs.  1,450.00"
2024,October,Nittambuwa,qtex  - 350,13,"Rs.  4,550.00","Rs.  3,510.00","Rs.  1,040.00"
2024,October,Nittambuwa,qtex  -280,2,Rs.  560.00,Rs.  350.00,Rs.  210.00
2024,October,Nittambuwa,qtex - 300,4,"Rs.  1,200.00",Rs.  448.00,Rs.  752.00
2024,October,Nittambuwa,qtex 250,6,"Rs.  1,500.00","Rs.  1,140.00",Rs.  360.00
2024,October,Nittambuwa,ravan black hena powder bottle -170,2,Rs.  340.00,Rs.  262.80,Rs.  77.20
2024,October,Nittambuwa,ravan shampo pkt-240,7,"Rs.  1,680.00","Rs.  1,575.00",Rs.  105.00
2024,October,Nittambuwa,ravan shampo tube - 440,4,"Rs.  1,760.00","Rs.  1,672.00",Rs.  88.00
2024,October,Nittambuwa,RDL baby face 3 -1200,1,"Rs.  1,200.00",Rs.  875.00,Rs.  325.00
2024,October,Nittambuwa,reimiogtan hair dryer RE - 2057,1,"Rs.  3,200.00","Rs.  2,100.00","Rs.  1,100.00"
2024,October,Nittambuwa,rice eye cream - 900,1,Rs.  850.00,Rs.  650.00,Rs.  200.00
2024,October,Nittambuwa,rige twisser  gold- 200,2,Rs.  400.00,Rs.  300.00,Rs.  100.00
2024,October,Nittambuwa,ringe point  cesser -150,5,Rs.  800.00,Rs.  600.00,Rs.  200.00
2024,October,Nittambuwa,rk blade,3760,"Rs.  15,040.00","Rs.  12,408.00","Rs.  2,632.00"
2024,October,Nittambuwa,rods 7 - 500,1,Rs.  500.00,Rs.  400.00,Rs.  100.00
2024,October,Nittambuwa,rods 8 - 280,10,"Rs.  2,800.00","Rs.  2,100.00",Rs.  700.00
2024,October,Nittambuwa,rods 9 - 300,1,Rs.  300.00,Rs.  225.00,Rs.  75.00
2024,October,Nittambuwa,Roller  brush nano -1200,3,"Rs.  3,600.00","Rs.  2,550.00","Rs.  1,050.00"
2024,October,Nittambuwa,roller brush  jiu nua -300,3,Rs.  900.00,Rs.  600.00,Rs.  300.00
2024,October,Nittambuwa,roller brush aishu -380,7,"Rs.  2,660.00","Rs.  1,925.00",Rs.  735.00
2024,October,Nittambuwa,roller brush black & white -450,2,Rs.  900.00,Rs.  700.00,Rs.  200.00
2024,October,Nittambuwa,roller brush laimei  - 300,1,Rs.  300.00,Rs.  150.00,Rs.  150.00
2024,October,Nittambuwa,roller brush nano L -1800,1,"Rs.  1,200.00","Rs.  1,400.00",-Rs.  200.00
2024,October,Nittambuwa,roller brush nano M -1550,1,"Rs.  1,550.00","Rs.  1,200.00",Rs.  350.00
2024,October,Nittambuwa,roller brush nano S - 1300,1,"Rs.  1,300.00",Rs.  950.00,Rs.  350.00
2024,October,Nittambuwa,roller brush xinggu M - 650,1,Rs.  650.00,Rs.  550.00,Rs.  100.00
2024,October,Nittambuwa,romantic colour eye shadow 12 colo-600,2,"Rs.  1,300.00",Rs.  900.00,Rs.  400.00
2024,October,Nittambuwa,romantick bird eye liner - 350,3,"Rs.  1,050.00",Rs.  750.00,Rs.  300.00
2024,October,Nittambuwa,romantick colour highliter - 450,2,Rs.  900.00,Rs.  600.00,Rs.  300.00
2024,October,Nittambuwa,rose water (L),1,Rs.  280.00,Rs.  200.00,Rs.  80.00
2024,October,Nittambuwa,rose water (M),1,Rs.  160.00,Rs.  130.00,Rs.  30.00
2024,October,Nittambuwa,roushan almord & casto oil - 750,1,Rs.  750.00,Rs.  650.00,Rs.  100.00
2024,October,Nittambuwa,roushan alo gel cone  - 800,3,"Rs.  2,400.00","Rs.  1,950.00",Rs.  450.00
2024,October,Nittambuwa,roushan alo gel cone (s) - 550,8,"Rs.  4,400.00","Rs.  3,120.00","Rs.  1,280.00"
2024,October,Nittambuwa,roushan alo gel tub - 800,3,"Rs.  2,400.00","Rs.  1,650.00",Rs.  750.00
2024,October,Nittambuwa,roushan body lotion - 1100,1,"Rs.  1,100.00",Rs.  700.00,Rs.  400.00
2024,October,Nittambuwa,roushan olive oil hair treatment - 1500,1,"Rs.  1,500.00","Rs.  1,100.00",Rs.  400.00
2024,October,Nittambuwa,roushun hand & body lotion - 1200,1,"Rs.  1,200.00",Rs.  800.00,Rs.  400.00
2024,October,Nittambuwa,royal sport brown sent - 2500,2,"Rs.  5,000.00","Rs.  4,200.00",Rs.  800.00
2024,October,Nittambuwa,ruber band,6,Rs.  300.00,Rs.  150.00,Rs.  150.00
2024,October,Nittambuwa,s oil 5ml,2,Rs.  360.00,Rs.  320.00,Rs.  40.00
2024,October,Nittambuwa,s oil-10ml,3,"Rs.  1,020.00",Rs.  900.00,Rs.  120.00
2024,October,Nittambuwa,salon trolly - 10500,1,"Rs.  9,500.00","Rs.  8,500.00","Rs.  1,000.00"
2024,October,Nittambuwa,Sariayu powder - 950,4,"Rs.  3,800.00","Rs.  3,000.00",Rs.  800.00
2024,October,Nittambuwa,section clip - 280,1,Rs.  280.00,Rs.  175.00,Rs.  105.00
2024,October,Nittambuwa,section clip butter fly - 500,1,Rs.  550.00,Rs.  390.00,Rs.  160.00
2024,October,Nittambuwa,Section clip crocodile t&g -450,9,"Rs.  3,950.00","Rs.  2,700.00","Rs.  1,250.00"
2024,October,Nittambuwa,section clip normal  -400,2,Rs.  800.00,Rs.  600.00,Rs.  200.00
2024,October,Nittambuwa,section clip normal  -450,6,"Rs.  2,700.00","Rs.  1,800.00",Rs.  900.00
2024,October,Nittambuwa,section clip t & g - 400,5,"Rs.  2,000.00","Rs.  1,440.00",Rs.  560.00
2024,October,Nittambuwa,sent-1200,5,"Rs.  6,000.00","Rs.  4,500.00","Rs.  1,500.00"
2024,October,Nittambuwa,sent-300,12,"Rs.  3,600.00","Rs.  2,520.00","Rs.  1,080.00"
2024,October,Nittambuwa,shaving brush-300,2,Rs.  600.00,Rs.  440.00,Rs.  160.00
2024,October,Nittambuwa,shaving razer barber - 800,1,Rs.  800.00,Rs.  650.00,Rs.  150.00
2024,October,Nittambuwa,shaving razer lover - 420,3,"Rs.  1,260.00",Rs.  975.00,Rs.  285.00
2024,October,Nittambuwa,shaving razer minc  - 550,2,"Rs.  1,100.00",Rs.  900.00,Rs.  200.00
2024,October,Nittambuwa,shello alo gel cone L,1,Rs.  860.00,Rs.  712.50,Rs.  147.50
2024,October,Nittambuwa,shello alo moisturising  gel cone S -660,1,Rs.  660.00,Rs.  543.75,Rs.  116.25
2024,October,Nittambuwa,shello conditioner 1 L,1,Rs.  990.00,Rs.  825.00,Rs.  165.00
2024,October,Nittambuwa,shello conditioner S  -680,2,"Rs.  1,360.00","Rs.  1,125.00",Rs.  235.00
2024,October,Nittambuwa,shello fairness body lotion S,2,Rs.  900.00,Rs.  740.00,Rs.  160.00
2024,October,Nittambuwa,shello shampo 1L,1,Rs.  990.00,Rs.  825.00,Rs.  165.00
2024,October,Nittambuwa,shello shampo 500 ml,1,Rs.  660.00,Rs.  545.00,Rs.  115.00
2024,October,Nittambuwa,shello vit e lotion S - 420,1,Rs.  420.00,Rs.  391.00,Rs.  29.00
2024,October,Nittambuwa,shimona  dio - 600,2,"Rs.  1,200.00",Rs.  860.00,Rs.  340.00
2024,October,Nittambuwa,shower cap- 160,11,"Rs.  1,840.00","Rs.  1,100.00",Rs.  740.00
2024,October,Nittambuwa,Singer oil,15,"Rs.  3,100.00","Rs.  2,625.00",Rs.  475.00
2024,October,Nittambuwa,skin light-1200,2,"Rs.  2,400.00","Rs.  1,700.00",Rs.  700.00
2024,October,Nittambuwa,spaculer-6,50,Rs.  300.00,Rs.  150.00,Rs.  150.00
2024,October,Nittambuwa,spidle rod .s-400,1,Rs.  400.00,Rs.  350.00,Rs.  50.00
2024,October,Nittambuwa,spiral roads - 650,2,"Rs.  1,160.00",Rs.  900.00,Rs.  260.00
2024,October,Nittambuwa,spray bottle  - 200,2,Rs.  400.00,Rs.  300.00,Rs.  100.00
2024,October,Nittambuwa,spray bottle - 350,1,Rs.  350.00,Rs.  250.00,Rs.  100.00
2024,October,Nittambuwa,spray bottle - 450,3,"Rs.  1,350.00","Rs.  1,050.00",Rs.  300.00
2024,October,Nittambuwa,spray bottle -220,11,"Rs.  2,420.00","Rs.  1,980.00",Rs.  440.00
2024,October,Nittambuwa,spray bottle -320,8,"Rs.  2,560.00","Rs.  2,000.00",Rs.  560.00
2024,October,Nittambuwa,st.lives body lotion- 2200,1,"Rs.  2,200.00","Rs.  1,750.00",Rs.  450.00
2024,October,Nittambuwa,style comb - 100,1,Rs.  100.00,Rs.  65.00,Rs.  35.00
2024,October,Nittambuwa,style dummy - 4500,4,"Rs.  18,000.00","Rs.  14,000.00","Rs.  4,000.00"
2024,October,Nittambuwa,style dummy - 5000,1,"Rs.  5,000.00","Rs.  4,000.00","Rs.  1,000.00"
2024,October,Nittambuwa,sun safty pin box no 1 - 1500,1,"Rs.  1,500.00",Rs.  920.00,Rs.  580.00
2024,October,Nittambuwa,sun safty pin loos no.1 -50,35,"Rs.  1,750.00","Rs.  1,050.00",Rs.  700.00
2024,October,Nittambuwa,super inter iron,2,"Rs.  21,000.00","Rs.  17,000.00","Rs.  4,000.00"
2024,October,Nittambuwa,surgical cap - 10,8,Rs.  80.00,Rs.  48.00,Rs.  32.00
2024,October,Nittambuwa,surgical cap -20,6,Rs.  120.00,Rs.  48.00,Rs.  72.00
2024,October,Nittambuwa,suryamukhi multani face pack - 280,13,"Rs.  3,640.00","Rs.  2,600.00","Rs.  1,040.00"
2024,October,Nittambuwa,Tail comb t&g,15,"Rs.  1,820.00","Rs.  1,050.00",Rs.  770.00
2024,October,Nittambuwa,Tail comb-120,1,Rs.  120.00,Rs.  65.00,Rs.  55.00
2024,October,Nittambuwa,terminator comb-180,1,Rs.  180.00,Rs.  130.00,Rs.  50.00
2024,October,Nittambuwa,tinkle raser - 140,8,"Rs.  1,120.00",Rs.  640.00,Rs.  480.00
2024,October,Nittambuwa,tinkle raser- 120,22,"Rs.  2,640.00","Rs.  1,760.00",Rs.  880.00
2024,October,Nittambuwa,tishu box mint -350,1,Rs.  350.00,Rs.  291.00,Rs.  59.00
2024,October,Nittambuwa,toe separeter set- 120,2,Rs.  240.00,Rs.  150.00,Rs.  90.00
2024,October,Nittambuwa,Touch up - 650,7,"Rs.  4,550.00","Rs.  3,675.00",Rs.  875.00
2024,October,Nittambuwa,towel - 450,13,"Rs.  5,850.00","Rs.  4,940.00",Rs.  910.00
2024,October,Nittambuwa,towel-400,16,"Rs.  6,400.00","Rs.  4,960.00","Rs.  1,440.00"
2024,October,Nittambuwa,Treding trade - 250,7,"Rs.  1,810.00","Rs.  1,070.00",Rs.  740.00
2024,October,Nittambuwa,Treet blade-1100,6400,"Rs.  67,200.00","Rs.  63,872.00","Rs.  3,328.00"
2024,October,Nittambuwa,treet blade-1150,2255,"Rs.  24,805.00","Rs.  22,437.25","Rs.  2,367.75"
2024,October,Nittambuwa,Treet blue blade,6680,"Rs.  41,416.00","Rs.  36,740.00","Rs.  4,676.00"
2024,October,Nittambuwa,treseme hair spary - 900,3,"Rs.  2,700.00","Rs.  1,800.00",Rs.  900.00
2024,October,Nittambuwa,tresemme keratin  shampo -2400,1,"Rs.  2,400.00","Rs.  2,100.00",Rs.  300.00
2024,October,Nittambuwa,tresemme keratin & repair conditioner -1800,1,"Rs.  1,800.00","Rs.  1,400.00",Rs.  400.00
2024,October,Nittambuwa,true tone,2,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2024,October,Nittambuwa,tweser  gold -150,5,Rs.  750.00,Rs.  375.00,Rs.  375.00
2024,October,Nittambuwa,twesser silver - 80,7,Rs.  560.00,Rs.  262.50,Rs.  297.50
2024,October,Nittambuwa,usha pressed powder - 850,1,Rs.  850.00,Rs.  525.00,Rs.  325.00
2024,October,Nittambuwa,vaselin  body lotin -1550,1,"Rs.  1,550.00","Rs.  1,250.00",Rs.  300.00
2024,October,Nittambuwa,vaselin keratin hand cream - 1200,1,"Rs.  1,200.00",Rs.  975.00,Rs.  225.00
2024,October,Nittambuwa,vaseline body lotion S - 500,5,"Rs.  2,700.00","Rs.  1,750.00",Rs.  950.00
2024,October,Nittambuwa,vaseline lip bam-250,6,"Rs.  1,500.00","Rs.  1,140.00",Rs.  360.00
2024,October,Nittambuwa,vatika  shampo.L -1550,1,"Rs.  1,500.00","Rs.  1,350.00",Rs.  150.00
2024,October,Nittambuwa,Vatika hair oil -1200,1,"Rs.  1,200.00",Rs.  975.00,Rs.  225.00
2024,October,Nittambuwa,veet hair remover cream-950,1,Rs.  900.00,Rs.  800.00,Rs.  100.00
2024,October,Nittambuwa,velvet body lotion,1,"Rs.  1,400.00",Rs.  950.00,Rs.  450.00
2024,October,Nittambuwa,Velvet lip gloss - 650,1,Rs.  650.00,Rs.  500.00,Rs.  150.00
2024,October,Nittambuwa,vepa roller brush (wood) - 450,6,"Rs.  2,700.00","Rs.  2,100.00",Rs.  600.00
2024,October,Nittambuwa,VGR -v 030,1,"Rs.  3,500.00","Rs.  2,400.00","Rs.  1,100.00"
2024,October,Nittambuwa,VGR hair trimmer v- 127,1,"Rs.  4,500.00","Rs.  3,500.00","Rs.  1,000.00"
2024,October,Nittambuwa,vgr hair trimmer v- 955  -3500,1,"Rs.  3,500.00","Rs.  2,500.00","Rs.  1,000.00"
2024,October,Nittambuwa,Vi- john shaving cream -420,15,"Rs.  6,300.00","Rs.  5,175.00","Rs.  1,125.00"
2024,October,Nittambuwa,vi-john saffran  cream,3,"Rs.  1,800.00","Rs.  1,455.00",Rs.  345.00
2024,October,Nittambuwa,vi-john turmeric cream - 320,1,Rs.  320.00,Rs.  250.00,Rs.  70.00
2024,October,Nittambuwa,vicco turmeric skin cream  L - 950,2,"Rs.  1,900.00","Rs.  1,500.00",Rs.  400.00
2024,October,Nittambuwa,vidya blad,600,"Rs.  4,200.00","Rs.  3,600.00",Rs.  600.00
2024,October,Nittambuwa,viyana bb cream - 1200,1,"Rs.  1,080.00",Rs.  900.00,Rs.  180.00
2024,October,Nittambuwa,viyana blusher,4,"Rs.  4,440.00","Rs.  3,675.00",Rs.  765.00
2024,October,Nittambuwa,viyana compac powder-1290,10,"Rs.  11,700.00","Rs.  9,675.00","Rs.  2,025.00"
2024,October,Nittambuwa,viyana concealer,1,"Rs.  1,260.00","Rs.  1,042.50",Rs.  217.50
2024,October,Nittambuwa,viyana lengthening   maskara,1,"Rs.  1,350.00","Rs.  1,270.75",Rs.  79.25
2024,October,Nittambuwa,viyana liquid foundation,1,"Rs.  1,580.00","Rs.  1,312.50",Rs.  267.50
2024,October,Nittambuwa,viyana qtes - 475,8,"Rs.  3,440.00","Rs.  2,850.00",Rs.  590.00
2024,October,Nittambuwa,viyana qtex,5,"Rs.  1,950.00","Rs.  1,700.00",Rs.  250.00
2024,October,Nittambuwa,viyana volum maskara - 1595,1,"Rs.  1,440.00","Rs.  1,196.25",Rs.  243.75
2024,October,Nittambuwa,wahl clip steel - 220,5,"Rs.  1,100.00",Rs.  840.00,Rs.  260.00
2024,October,Nittambuwa,wahl machine cliper- 5000,1,"Rs.  5,200.00","Rs.  4,300.00",Rs.  900.00
2024,October,Nittambuwa,wahl machine super taper-21000,2,"Rs.  42,000.00","Rs.  36,000.00","Rs.  6,000.00"
2024,October,Nittambuwa,Wahll clip  01 -220,9,"Rs.  1,980.00","Rs.  1,350.00",Rs.  630.00
2024,October,Nittambuwa,wahll clip 02 - 220,5,"Rs.  1,100.00",Rs.  900.00,Rs.  200.00
2024,October,Nittambuwa,wahll clip no 3 -220,1,Rs.  220.00,Rs.  160.00,Rs.  60.00
2024,October,Nittambuwa,wahll clip no 4 - 220,1,Rs.  220.00,Rs.  160.00,Rs.  60.00
2024,October,Nittambuwa,wax bean pkt-450,2,Rs.  900.00,Rs.  700.00,Rs.  200.00
2024,October,Nittambuwa,wax been bottle - 1300,1,"Rs.  1,300.00","Rs.  1,000.00",Rs.  300.00
2024,October,Nittambuwa,wax been packet - 650,1,Rs.  650.00,Rs.  450.00,Rs.  200.00
2024,October,Nittambuwa,wax strip - 450,1,Rs.  450.00,Rs.  350.00,Rs.  100.00
2024,October,Nittambuwa,wax strips mbc-320,10,"Rs.  3,470.00","Rs.  2,075.00","Rs.  1,395.00"
2024,October,Nittambuwa,wella hair moose - 1200,2,"Rs.  2,400.00","Rs.  1,500.00",Rs.  900.00
2024,October,Nittambuwa,wet tishu S -160,3,Rs.  500.00,Rs.  300.00,Rs.  200.00
2024,October,Nittambuwa,white secret dark sport cream - 1400,1,"Rs.  1,400.00","Rs.  1,050.00",Rs.  350.00
2024,October,Nittambuwa,white secret face cream - 1700,1,"Rs.  1,400.00","Rs.  1,350.00",Rs.  50.00
2024,October,Nittambuwa,white secrst soap - 1100,1,"Rs.  1,100.00",Rs.  850.00,Rs.  250.00
2024,October,Nittambuwa,wild olive black,2,"Rs.  1,950.00","Rs.  1,500.00",Rs.  450.00
2024,October,Nittambuwa,wild olive colour - 950,8,"Rs.  7,600.00","Rs.  6,000.00","Rs.  1,600.00"
2024,October,Nittambuwa,wokali black /gold mask tub - 800,1,Rs.  800.00,Rs.  550.00,Rs.  250.00
2024,October,Nittambuwa,wokali black/gold mask - 1000,1,Rs.  800.00,Rs.  700.00,Rs.  100.00
2024,October,Nittambuwa,wokali body scrub - 1200,1,"Rs.  1,200.00",Rs.  900.00,Rs.  300.00
2024,October,Nittambuwa,wokali body scrub - 900,2,"Rs.  1,800.00","Rs.  1,300.00",Rs.  500.00
2024,October,Nittambuwa,wokali gold mask- 750,1,Rs.  750.00,Rs.  550.00,Rs.  200.00
2024,October,Nittambuwa,wokali hair marsk L - 1200,2,"Rs.  2,400.00","Rs.  1,900.00",Rs.  500.00
2024,October,Nittambuwa,wokali peel off mask -1100,3,"Rs.  3,300.00","Rs.  2,250.00","Rs.  1,050.00"
2024,October,Nittambuwa,wokali wax,20,"Rs.  10,000.00","Rs.  9,000.00","Rs.  1,000.00"
2024,October,Nittambuwa,xtreme jel scrub - 1600,1,"Rs.  1,600.00","Rs.  1,200.00",Rs.  400.00
2024,October,Nittambuwa,y.anti manicure set  card -550,1,Rs.  550.00,Rs.  425.00,Rs.  125.00
2024,October,Nittambuwa,yc gold face wash-950,2,"Rs.  1,950.00",Rs.  960.00,Rs.  990.00
2024,October,Nittambuwa,yc milk extract f/w -950,2,"Rs.  1,900.00","Rs.  1,500.00",Rs.  400.00
2024,October,Gampaha,make up set-1100,3,"Rs.  3,300.00","Rs.  2,550.00",Rs.  750.00
2024,October,Gampaha,rose water (S),1,Rs.  110.00,Rs.  80.00,Rs.  30.00
2024,October,Gampaha,shaving razer-850,1,Rs.  850.00,Rs.  700.00,Rs.  150.00
2024,October,Gampaha,24k gold peel off mask,2,"Rs.  3,000.00","Rs.  2,300.00",Rs.  700.00
2024,October,Gampaha,4rever alo gel (S),1,Rs.  270.00,Rs.  219.00,Rs.  51.00
2024,October,Gampaha,4rever alo gel.l,1,Rs.  470.00,Rs.  379.60,Rs.  90.40
2024,October,Gampaha,4rever black head remove,10,"Rs.  1,400.00","Rs.  1,087.50",Rs.  312.50
2024,October,Gampaha,4rever coco butter body lotion(L),1,Rs.  590.00,Rs.  474.00,Rs.  116.00
2024,October,Gampaha,4rever day cream,2,"Rs.  1,440.00","Rs.  1,168.00",Rs.  272.00
2024,October,Gampaha,4rever eye cream,3,"Rs.  1,860.00","Rs.  1,490.70",Rs.  369.30
2024,October,Gampaha,4rever foot cream,1,Rs.  270.00,Rs.  211.70,Rs.  58.30
2024,October,Gampaha,4rever gold body lotion (L),1,Rs.  610.00,Rs.  489.00,Rs.  121.00
2024,October,Gampaha,4rever gold f/w (L),2,Rs.  720.00,Rs.  569.40,Rs.  150.60
2024,October,Gampaha,4rever gold f/w (S),3,Rs.  600.00,Rs.  481.80,Rs.  118.20
2024,October,Gampaha,4rever kohoba kaha deep cleanser,2,Rs.  580.00,Rs.  464.00,Rs.  116.00
2024,October,Gampaha,4rever kohomba kaha face pack,1,Rs.  300.00,Rs.  240.00,Rs.  60.00
2024,October,Gampaha,4rever kohomba kaha moisturizer,4,"Rs.  1,520.00","Rs.  1,260.00",Rs.  260.00
2024,October,Gampaha,4rever kohomba kaha scrub,2,Rs.  640.00,Rs.  510.00,Rs.  130.00
2024,October,Gampaha,4rever nail remove,14,"Rs.  2,660.00","Rs.  2,142.00",Rs.  518.00
2024,October,Gampaha,4rever sun cream (L),1,Rs.  770.00,Rs.  620.50,Rs.  149.50
